task_id	category	score	summary	action	evidence
20010	ontology_entity_omission	0.95	Review unannotated 'amino acid' as COMPOUND; it uniquely matches CHEBI:33709 (amino acid).	"{""end"": 167, ""kind"": ""add_entity"", ""start"": 157, ""suggested_label"": ""COMPOUND"", ""text"": ""amino acid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:33709"", ""concept_label"": ""amino acid"", ""match_mode"": ""normalized"", ""matched_alias"": ""amino acid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20048	ontology_entity_omission	0.95	Review unannotated 'ammonium' as COMPOUND; it uniquely matches CHEBI:28938 (ammonium).	"{""end"": 56, ""kind"": ""add_entity"", ""start"": 48, ""suggested_label"": ""COMPOUND"", ""text"": ""ammonium""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:28938"", ""concept_label"": ""ammonium"", ""match_mode"": ""normalized"", ""matched_alias"": ""ammonium"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20112	ontology_entity_omission	0.95	Review unannotated 'purple' as PHENOTYPE; it uniquely matches PATO:0000951 (purple).	"{""end"": 94, ""kind"": ""add_entity"", ""start"": 88, ""suggested_label"": ""PHENOTYPE"", ""text"": ""purple""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""PATO:0000951"", ""concept_label"": ""purple"", ""match_mode"": ""normalized"", ""matched_alias"": ""purple"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
20149	ontology_entity_omission	0.95	Review unannotated 'malate' as COMPOUND; it uniquely matches CHEBI:25115 (malate).	"{""end"": 18, ""kind"": ""add_entity"", ""start"": 12, ""suggested_label"": ""COMPOUND"", ""text"": ""malate""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:25115"", ""concept_label"": ""malate"", ""match_mode"": ""normalized"", ""matched_alias"": ""malate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20149	ontology_entity_omission	0.95	Review unannotated 'malate' as COMPOUND; it uniquely matches CHEBI:25115 (malate).	"{""end"": 59, ""kind"": ""add_entity"", ""start"": 53, ""suggested_label"": ""COMPOUND"", ""text"": ""malate""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:25115"", ""concept_label"": ""malate"", ""match_mode"": ""normalized"", ""matched_alias"": ""malate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20149	ontology_entity_omission	0.95	Review unannotated 'malate' as COMPOUND; it uniquely matches CHEBI:25115 (malate).	"{""end"": 114, ""kind"": ""add_entity"", ""start"": 108, ""suggested_label"": ""COMPOUND"", ""text"": ""malate""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:25115"", ""concept_label"": ""malate"", ""match_mode"": ""normalized"", ""matched_alias"": ""malate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20299	ontology_entity_omission	0.95	Review unannotated 'amino acid' as COMPOUND; it uniquely matches CHEBI:33709 (amino acid).	"{""end"": 85, ""kind"": ""add_entity"", ""start"": 75, ""suggested_label"": ""COMPOUND"", ""text"": ""amino acid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:33709"", ""concept_label"": ""amino acid"", ""match_mode"": ""normalized"", ""matched_alias"": ""amino acid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20553	ontology_entity_omission	0.95	Review unannotated 'fluorescence' as PHENOTYPE; it uniquely matches PATO:0000018 (fluorescence).	"{""end"": 205, ""kind"": ""add_entity"", ""start"": 193, ""suggested_label"": ""PHENOTYPE"", ""text"": ""fluorescence""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""PATO:0000018"", ""concept_label"": ""fluorescence"", ""match_mode"": ""normalized"", ""matched_alias"": ""fluorescence"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
20643	ontology_entity_omission	0.95	Review unannotated 'dairy' as ISOLATE; it uniquely matches ENVO:00003862 (dairy).	"{""end"": 111, ""kind"": ""add_entity"", ""start"": 106, ""suggested_label"": ""ISOLATE"", ""text"": ""dairy""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""ENVO:00003862"", ""concept_label"": ""dairy"", ""match_mode"": ""normalized"", ""matched_alias"": ""dairy"", ""ontology"": ""ENVO"", ""tier"": ""annotation_and_ontology""}"
20651	ontology_entity_omission	0.95	Review unannotated 'lipid' as COMPOUND; it uniquely matches CHEBI:18059 (lipid).	"{""end"": 57, ""kind"": ""add_entity"", ""start"": 52, ""suggested_label"": ""COMPOUND"", ""text"": ""lipid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:18059"", ""concept_label"": ""lipid"", ""match_mode"": ""normalized"", ""matched_alias"": ""lipid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20841	ontology_entity_omission	0.95	Review unannotated 'Lipid' as COMPOUND; it uniquely matches CHEBI:18059 (lipid).	"{""end"": 41, ""kind"": ""add_entity"", ""start"": 36, ""suggested_label"": ""COMPOUND"", ""text"": ""Lipid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:18059"", ""concept_label"": ""lipid"", ""match_mode"": ""normalized"", ""matched_alias"": ""lipid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20940	ontology_entity_omission	0.95	Review unannotated 'fluorescence' as PHENOTYPE; it uniquely matches PATO:0000018 (fluorescence).	"{""end"": 225, ""kind"": ""add_entity"", ""start"": 213, ""suggested_label"": ""PHENOTYPE"", ""text"": ""fluorescence""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""PATO:0000018"", ""concept_label"": ""fluorescence"", ""match_mode"": ""normalized"", ""matched_alias"": ""fluorescence"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
21021	ontology_entity_omission	0.95	Review unannotated 'fluorescence' as PHENOTYPE; it uniquely matches PATO:0000018 (fluorescence).	"{""end"": 500, ""kind"": ""add_entity"", ""start"": 488, ""suggested_label"": ""PHENOTYPE"", ""text"": ""fluorescence""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""PATO:0000018"", ""concept_label"": ""fluorescence"", ""match_mode"": ""normalized"", ""matched_alias"": ""fluorescence"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
21160	ontology_entity_omission	0.95	Review unannotated 'fluorescence' as PHENOTYPE; it uniquely matches PATO:0000018 (fluorescence).	"{""end"": 80, ""kind"": ""add_entity"", ""start"": 68, ""suggested_label"": ""PHENOTYPE"", ""text"": ""fluorescence""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""PATO:0000018"", ""concept_label"": ""fluorescence"", ""match_mode"": ""normalized"", ""matched_alias"": ""fluorescence"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
21445	ontology_entity_omission	0.95	Review unannotated 'sediment' as ISOLATE; it uniquely matches ENVO:00002007 (sediment).	"{""end"": 82, ""kind"": ""add_entity"", ""start"": 74, ""suggested_label"": ""ISOLATE"", ""text"": ""sediment""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""ENVO:00002007"", ""concept_label"": ""sediment"", ""match_mode"": ""normalized"", ""matched_alias"": ""sediment"", ""ontology"": ""ENVO"", ""tier"": ""annotation_and_ontology""}"
21686	ontology_entity_omission	0.95	Review unannotated 'aromatic compounds' as COMPOUND; it uniquely matches CHEBI:33655 (aromatic compound).	"{""end"": 97, ""kind"": ""add_entity"", ""start"": 79, ""suggested_label"": ""COMPOUND"", ""text"": ""aromatic compounds""}"	"{""alias_scope"": ""EXACT"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:33655"", ""concept_label"": ""aromatic compound"", ""match_mode"": ""normalized"", ""matched_alias"": ""aromatic compounds"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21810	ontology_entity_omission	0.95	Review unannotated 'purple' as PHENOTYPE; it uniquely matches PATO:0000951 (purple).	"{""end"": 86, ""kind"": ""add_entity"", ""start"": 80, ""suggested_label"": ""PHENOTYPE"", ""text"": ""purple""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""PATO:0000951"", ""concept_label"": ""purple"", ""match_mode"": ""normalized"", ""matched_alias"": ""purple"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
21889	ontology_entity_omission	0.95	Review unannotated 'malate' as COMPOUND; it uniquely matches CHEBI:25115 (malate).	"{""end"": 193, ""kind"": ""add_entity"", ""start"": 187, ""suggested_label"": ""COMPOUND"", ""text"": ""malate""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:25115"", ""concept_label"": ""malate"", ""match_mode"": ""normalized"", ""matched_alias"": ""malate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
22456	ontology_entity_omission	0.95	Review unannotated 'fluorescence' as PHENOTYPE; it uniquely matches PATO:0000018 (fluorescence).	"{""end"": 20, ""kind"": ""add_entity"", ""start"": 8, ""suggested_label"": ""PHENOTYPE"", ""text"": ""fluorescence""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""PATO:0000018"", ""concept_label"": ""fluorescence"", ""match_mode"": ""normalized"", ""matched_alias"": ""fluorescence"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
22701	ontology_entity_omission	0.95	Review unannotated 'fluorescence' as PHENOTYPE; it uniquely matches PATO:0000018 (fluorescence).	"{""end"": 18, ""kind"": ""add_entity"", ""start"": 6, ""suggested_label"": ""PHENOTYPE"", ""text"": ""fluorescence""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""PATO:0000018"", ""concept_label"": ""fluorescence"", ""match_mode"": ""normalized"", ""matched_alias"": ""fluorescence"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
23021	ontology_entity_omission	0.95	Review unannotated 'amino acid' as COMPOUND; it uniquely matches CHEBI:33709 (amino acid).	"{""end"": 164, ""kind"": ""add_entity"", ""start"": 154, ""suggested_label"": ""COMPOUND"", ""text"": ""amino acid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:33709"", ""concept_label"": ""amino acid"", ""match_mode"": ""normalized"", ""matched_alias"": ""amino acid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20823	ontology_entity_omission	0.945	Review unannotated 'pathogenicity' as PHENOTYPE; it uniquely matches PATO:0040003 (pathogenicity).	"{""end"": 21, ""kind"": ""add_entity"", ""start"": 8, ""suggested_label"": ""PHENOTYPE"", ""text"": ""pathogenicity""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 3, ""concept_id"": ""PATO:0040003"", ""concept_label"": ""pathogenicity"", ""match_mode"": ""normalized"", ""matched_alias"": ""pathogenicity"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
20952	ontology_entity_omission	0.945	Review unannotated 'carotenoid' as COMPOUND; it uniquely matches CHEBI:23044 (carotenoid).	"{""end"": 30, ""kind"": ""add_entity"", ""start"": 20, ""suggested_label"": ""COMPOUND"", ""text"": ""carotenoid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 3, ""concept_id"": ""CHEBI:23044"", ""concept_label"": ""carotenoid"", ""match_mode"": ""normalized"", ""matched_alias"": ""carotenoid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21172	ontology_entity_omission	0.945	Review unannotated 'CSF' as ISOLATE; it uniquely matches UBERON:0001359 (cerebrospinal fluid).	"{""end"": 94, ""kind"": ""add_entity"", ""start"": 91, ""suggested_label"": ""ISOLATE"", ""text"": ""CSF""}"	"{""alias_scope"": ""EXACT"", ""annotated_support"": 3, ""concept_id"": ""UBERON:0001359"", ""concept_label"": ""cerebrospinal fluid"", ""match_mode"": ""normalized"", ""matched_alias"": ""CSF"", ""ontology"": ""UBERON"", ""tier"": ""annotation_and_ontology""}"
22029	ontology_entity_omission	0.945	Review unannotated 'polysaccharides' as COMPOUND; it uniquely matches CHEBI:18154 (polysaccharide).	"{""end"": 82, ""kind"": ""add_entity"", ""start"": 67, ""suggested_label"": ""COMPOUND"", ""text"": ""polysaccharides""}"	"{""alias_scope"": ""EXACT"", ""annotated_support"": 3, ""concept_id"": ""CHEBI:18154"", ""concept_label"": ""polysaccharide"", ""match_mode"": ""normalized"", ""matched_alias"": ""polysaccharides"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20574	ontology_entity_omission	0.94	Review unannotated 'cholesterol' as COMPOUND; it uniquely matches CHEBI:16113 (cholesterol).	"{""end"": 71, ""kind"": ""add_entity"", ""start"": 60, ""suggested_label"": ""COMPOUND"", ""text"": ""cholesterol""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:16113"", ""concept_label"": ""cholesterol"", ""match_mode"": ""normalized"", ""matched_alias"": ""cholesterol"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20677	ontology_entity_omission	0.94	Review unannotated 'insulin' as COMPOUND; it uniquely matches CHEBI:145810 (insulin).	"{""end"": 28, ""kind"": ""add_entity"", ""start"": 21, ""suggested_label"": ""COMPOUND"", ""text"": ""insulin""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:145810"", ""concept_label"": ""insulin"", ""match_mode"": ""normalized"", ""matched_alias"": ""insulin"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20833	ontology_entity_omission	0.94	Review unannotated 'molasses' as COMPOUND; it uniquely matches CHEBI:83163 (molasses).	"{""end"": 93, ""kind"": ""add_entity"", ""start"": 85, ""suggested_label"": ""COMPOUND"", ""text"": ""molasses""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:83163"", ""concept_label"": ""molasses"", ""match_mode"": ""normalized"", ""matched_alias"": ""molasses"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21000	ontology_entity_omission	0.94	Review unannotated 'amino acid' as COMPOUND; it uniquely matches CHEBI:33709 (amino acid).	"{""end"": 129, ""kind"": ""add_entity"", ""start"": 119, ""suggested_label"": ""COMPOUND"", ""text"": ""amino acid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:33709"", ""concept_label"": ""amino acid"", ""match_mode"": ""normalized"", ""matched_alias"": ""amino acid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21245	ontology_entity_omission	0.94	Review unannotated 'malate' as COMPOUND; it uniquely matches CHEBI:25115 (malate).	"{""end"": 43, ""kind"": ""add_entity"", ""start"": 37, ""suggested_label"": ""COMPOUND"", ""text"": ""malate""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:25115"", ""concept_label"": ""malate"", ""match_mode"": ""normalized"", ""matched_alias"": ""malate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
22227	ontology_entity_omission	0.94	Review unannotated 'amino acid' as COMPOUND; it uniquely matches CHEBI:33709 (amino acid).	"{""end"": 59, ""kind"": ""add_entity"", ""start"": 49, ""suggested_label"": ""COMPOUND"", ""text"": ""amino acid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:33709"", ""concept_label"": ""amino acid"", ""match_mode"": ""normalized"", ""matched_alias"": ""amino acid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
22694	ontology_entity_omission	0.94	Review unannotated 'amino acid' as COMPOUND; it uniquely matches CHEBI:33709 (amino acid).	"{""end"": 188, ""kind"": ""add_entity"", ""start"": 178, ""suggested_label"": ""COMPOUND"", ""text"": ""amino acid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:33709"", ""concept_label"": ""amino acid"", ""match_mode"": ""normalized"", ""matched_alias"": ""amino acid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
